text_hash,text,thesis_class,severity,pred_baseline,conf_baseline,source_baseline,pred_var1,conf_var1,source_var1,pred_var2,conf_var2,overridden,var2_agent_label,is_holdout
c0909f841bfaad4ea32046ac1724f8e55e7d0ec64fd45ff3adcf2c768587e235,gfxPlatformGtk::CreateOffscreenSurface uses a GdkPixmap with no GdkColormap,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
a5c879ec847c506f32b1ff41f9c96912c4a103eecbac90ebfe037d699f39ae85,[formatter] Comment formatter fails to format long strings in @see references,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
db94c8cb0da8432d50068e2907d000ebcc7e85c68138f9fd33e005b85f9585e4,Tons of jobs from from open type/resouce hanging around,stop,critical,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
3c23a88240788a6cab4951b597076c7fdd83ceaa56001b9d942ad031cd6c4a5f,"""Marker id: 1012046 not found"" in log",pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
2749d02a325d97d7e43895648a5e3d79988c2dfa9d9efaca457a2786b8a5961f,D3D9 Containers should hold a reference to children,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
9eba628a492d271f995c3d31403c70e0b298999f263351de038291a6d5b1eec9,nsAsyncRedirectVerifyHelper.cpp compilation failure,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
3b7d81340ef1129a03dbc67ac3c1154316c76f42a4db80dc178d62bec445c4e2,test_contextmenu.html's IsCommandEnabled calls can be dispatched to the wrong element,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
709f485136a3c2d639a52a4eb7edd89ee9906fffd5125d1d9a7d5a8015a2b268,"Cannot create ""Blogs & News Feed"" or ""Newsgroup"" account",pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
5dbdd2c0f3388cc9f26c75b54f5681bb4af1e75a29a18496690cf55676fc9525,"""Search in Bookmarks & History"" text should be ""Search in Bookmarks""",pausa,normal,play,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
f36788ba330b5f5c4348ec156410d33a95bd7c1134fbbb8bcdc83565bca70872,[jsd] incorrect lineExtent when a while loop ends a method,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
0a0b6f265ce5869906b5f59658f63bcea9b192f8a1793acedb58ab9687f20550,Text sometime not fire verify event,pausa,normal,play,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
26939377f44c2fb2a579c2cc5dfbcaa5ce7a8345bbe62ee1e2a4dfc788557f78,Boundary condition error in Array.prototype.push implementation for non-arrays near max-array-index limit,stop,critical,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
47348fccc8c9f3a3bdc291169e76b60a897a5738755b31d0f5baeb00718582aa,Compiler warning @ txMozillaTextOutput::createResultDocument in txMozillaTextOutput.cpp line 285,play,minor,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
3bc12ea5911c6a743716737c8a0abf288318cec5f6b29e5abcea106c118e6706,[TM] Recent changes in tracemonkey break Sparc build.,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
6be69a87b0c5f9cecd390be5b62a0cec4b40021c0ae2ab58a07977d9a5017d48,cairo leak in nsNativeThemeGTK::DrawWidgetBackground,pausa,normal,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
7e11540737728acbea5b84a73f16a4c66c4efe23741eac10298d0a84cfb4a496,ensure that web app install caches them into app cache,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
4bede0fd5174db17d4c031c2bd0bbc7f7356ae49f102bb5735ddde7c7764bb3a,::first-line and ::first-letter - font-size and font-weight is propagated to all lines of affected block.,pausa,major,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
89cff7709759a822034aacfd8ade8ac793e08839a7950333dde1677ec467b74d,Handle null and undefined as correct values instead of converted to strings on USSDReceivedEventDict::message,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
fa36705054f35377b5d814b60f42efb1fe5afeb6e8545b54a9af290b5ff077b9,Clicking the gear in the Facebook sidebar crashes nightly on Mac,pausa,normal,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
5cee507710ed7385b23c794f5724e7c1e465cee5da5d65a2b6c26bf89ccafc94,IonMonkey: MUrsh constant folding assumes the result is int32,pausa,normal,pausa,0.85,deepseek_api,play,0.75,crewai_cache,pausa,0.85,True,play,0
661428a0e32b9c3b03394b2e5aa0a8578ff858a3d8b762883455a037c736e59a,coding error in LibraryStandin,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
45e714a6a93822e75a4a2c6319e0b9c04c64a3f74b7813a0cdc380f6cdecbecf,Build problems with nrappkit and vs 2012,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
4ead21be24c0811e2bb544f80a0366f6af26e4e5c4e5054bc27f32900886a18d,Comments are no longer displayed,stop,critical,pausa,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
0c35e6155a94c3d5bf9e62638a946d11b9599b28ed46067c7826a078862288e9,"The ""Credits"" button on Help -> About Dialog does not have an access key",pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
027475ed0871a18a075d18b5f99065c37e4516995e4ffac36308908de84d13c3,"""Assertion failure: HAS_FUNCTION_CLASS(JSVAL_TO_OBJECT(setterVal)), at ../jsscope.h""",stop,critical,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
e967ad2d270819c0e2c846cc9f3569e5532e6e4e688b3c9a34cae24d32cd2027,Perma-orange on Elm due to timeout failure in browser_bug553455.js,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
e205d491b339d65017db2aaabec3f8940e51b9eaccd10ae9920671a613170283,NoClassDefFoundError while generating 3.6 perfs results,pausa,normal,stop,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
c168a72c7fb2c6afa00f79341d7a6451743c6483370693b2213e870d8c8d7a20,Textbox of tab group lost focus immediately by press Eenter while IME composition,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
16dfba87efb823f8f11ad5f43976c71aea6340474908838cd367522d0d3c9ce3,Upgrade to NSS 3.11.2 second pre-release,pausa,normal,pausa,0.7,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
eb104173ae9d4c4d8afaf7f3cd0616a9b3c1f5a2c0484d042a7b129561bffbb7,"TM: when charCodeAt returns a NaN, recording asserts",pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
960cb1531376846cc63bf081b850a483e5f0581fcdbc511555f965fdbe4f1eac,"Assertion failure: !isIndex(&dummy), at js/src/vm/String.h:857",stop,critical,stop,0.9,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
13af74b742af8ea491bd07c2e9ee5a44ff189a7396b9dcd126a12b7d19336e3d,Get rid of WorkInProgressPage,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
90744435f823e50d2db65ec8b33d63fe5eb366d4337432eeb6b7efe3e0020680,wifi scanning on n900 fails,pausa,normal,pausa,0.65,deepseek_api,play,0.75,crewai_cache,pausa,0.85,True,play,0
db3fe3943a3dec13fdb47d1471be249416facc819b20dac2ceea50f000def945,AccessibleNameFromSubtree(): don't recurse into subtrees for roles that don't use name from subtree,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
c88778947036a97a1c73ea1e1e922eb12dc4d7fafd136a6fe1197a395fbb8fef,ContentTypeCatalog is in infinite loop,pausa,major,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
4f9965b647d1d7ebccb5fa2d13f2e0bf0d6342824c9a8a0f834ff431720f8902,[call hierarchy] Open Location action in context menu should be disabled when selection is empty,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
05f850e30f1066f18ad2eab938130bc37957ef93ab3ddf0a7ca9e9236152f1af,add another windows machine to the performance test  run for 3.6,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
c29eddb642fdcba47c13423f2051ed6de17a6d9a18364a2d29bc3f5f49ccf449,[code assist] parameter guessing can use new API from jdt.core,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
4e5dc4208fe47f7a2213040fdb46a4732f627bf39e6a76b848acf931b9820f69,Improve/add logging to async redirect code,pausa,normal,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
620acff0875b40b9d76f409a852793c22b8aed4feb47ae4026b6544c1b22d7eb,numeric literals unsupported beyond int and float,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
0c44744efe7b3c3c787df86563459ccc7a132f0f0d789068f9da2013bf908ab8,add apitoolsverification to build,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
e63de7c84d899d7e9bc6b11b04d2684d3b78a3dbe7ed8b6e726eca9502af6d8a,rm MethodJIT-inl.h,pausa,normal,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
fc6f3eb84acc8ab293adaf6475b7f1971365aac268beb00a94aca6d63f940cbb,font-size-adjust non-functional under DirectWrite,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
38545f172463cdda694285488d0eff85e7cfe5e8bd8f7d2e87fb301256a545ed,[FIX]nsGenericHTMLElement::FindForm has pointless IndexOf calls,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
b37ef8bb9e8aea6389ebaec8eadb1544c3a2977e45d98eb07a7f3d2ba0684fde,warnings about TPoolAllocator::tHeader::lastAllocation will be initialized after TPoolAllocator::tHeader::nextPage; TConstTraverser::symbolTable will be initialized after TConstTraverser::error,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
546b2c4ca8544cf936d71095f3e4a089a278f8b8d921c7a4dc72201f0c7d5c39,search dialog folder selection dropdown - folder icons missing,play,minor,play,0.9,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
3b4ef53480bc78649b57d8895e021c0bf9906ac44b562096a73962bcac1be380,Make personas caption buttons work with d3d9 layers,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
23b57056a9b1330b0ec513dfb71d60ad1a0dfa97b295da6b87e09526acd9916d,Thunderbird: New Mail Notification PopUp shows BASE64,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
b2875ffbadb0fc2578b7e04e4051d533645a5b01b7b4c602f5ebaac7f088e0cd,[Markers] All labels in tasks and breakpoints views are  bold,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
77db23f76871567d3c22e8ab8a22ddf677ed315b17381db16a6b55aed4dd4357,should unvisited bookmarks be searched in url bar?,pausa,normal,pausa,0.7,deepseek_api,play,0.75,crewai_cache,stop,0.85,True,play,0
aba8b9553c4c3d26f8eeb932b64911860c27836bcc1d63bff3c739a6b03c0577,[CheatSheet] perform-when not working correctly,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
ff123f925c04598f28748e249e8a4e2ea2ed3bf9aae1713420f312e4945afd38,"Firefox honors embedded ICC intent flag, and probably shouldn't",pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
109a5fcbb0e30f20469eca0ca453fab9c458da30625b8d3317b38c68cdb18f0e,F16-F19 unusable as shortcut keys in General -> Keys,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
e2ba3ad14369f2083a8e8f6b45d0b0b0eeb423ae480e817785a0266dec250c50,[europa] appearance preference page corrupted after switch wks,pausa,major,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
941e279fe4cb0c7de6c267e37ad5bcefb45c1bcdfed08b2d85cd0983aae3395b,NPE in Launch Configuration Mgr,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
e466aa34f1fee6eddc198b8a436fb8480574d59c4ce6904298c64521232a09cb,"JAWS does not read ""Bookmarks"" or ""History"" when sidebar opens",pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
b468c58dbed16c644ba539e8604d11bc57da77e09be6de6a0aca5808812a86e6,remove support for <pre variable>,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
3a5b76b5f89d3df7310a91029d6741c0201f3f0754e5c0c7a8c87963ff1de341,overflow warning in nsJSEnvironment.cpp using gcc 4.1.2,pausa,normal,pausa,0.65,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
f3274d640645681a4226c5153fde08204ae66e72bcb8622ec46507487cc8b69b,Analyze implementation of closures in V8,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
038bb95919de3dccda33302cd38a983ce2aa572d746cc989aecf39f4206a2f2d,Kill the FunctionTimer code,pausa,normal,play,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
c126d2062e11518be639c124996082ff764f0824cad85f9d4892a194440a42b0,[ruleview] The warning icon should disappear as soon as the value is correct,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
3afc3a413c9720c7de37e0ff5a7b2fb359405fbf9c7eb2eca038aa6d3daa06fb,disappearing incoming decorators in synchronize view,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
6f1a18deb9ce3ac28137edb6c81543a4e5552083c0e3066cdc756edc570e0344,"JS exception ""aTabs[0].linkedBrowser is null"" in nsSessionStore.js",pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
81529d75c7a7dd1cd30819d510bc6c52324ab89a5e9e68e330ef65c34f93ea75,Mouse wheel scrolling broken with Katmouse enabled,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
81e795179cad1652ea0ad25ddbe3fbbfebb31e52cc9ac230c554e9d6c36ffda2,Mac download note could use an update,play,trivial,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
e6b1729aa2032bb78d6426b01a461a55d8fa894b88ee99221e69c3cdc33f6e00,Remove GroupItem's xDensity and yDensity properties,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
3df60837c60dbc6e22da783114380d72ee85da08796eb6d79b3bf178cdc788df,include unistd.h for close,pausa,normal,play,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
e5883cae55dca1667c754deeeab4e601e9d5e5866615870cfff3f6865450de08,Restore animateFadeIn behavior for Mac prefpanes (revert fix for bug 394881),pausa,normal,pausa,0.85,deepseek_cache,play,0.75,crewai_cache,play,0.75,False,play,0
0e5a9c08c96c71709860e63684aa03e12451804f060bb8fda8bd8e9a35460784,Drag and droping links into bookmarks make the toolbar expand into infinity,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
e202aa05894906653558aaff19fed832680d8cb17da7bc7fab9f91ba927df487,"Abort at startup, after installing Adblock Plus in debug build: ""Assertion failure: OptionsHasXML(options) == VersionHasXML(version), at ../../../mozilla/js/src/jsapi.cpp:1027""",pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
fc7733c85e559840d64911d4ddebd3fe9581a18d23c89983adb1dcc2a43542aa,Leak gfxFont and gfxTextRun with font-size: 0,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
302c1f85595999acd2480bd651e164d6a4c63299b439cf03cb0b46ec8385a7f0,Search for start-of-time-interval in date fields is (partially?) broken,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
ddaef04dec17d497ff6af063502f72a48207a4afc02a410fe39cfb4e0a678cc3,optionally disable automatic build launch,pausa,normal,pausa,0.7,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
07b966ef42125793850653859d88dcf5a11402bc8d7f124c7c24dca84ff42085,allocator bugs in SpanningCellSorter,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
5bad99cd584287859c765954cd2ddee3bc20a41e73a5b82edc32b34979582bf8,Fixed position layers has been broken in 637852,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
8fe033e6f5162e63a4c15187bfbb9a2e269aaaef50861f774e881caf24a4aba2,GCC 4.6 build warning: thread_helper.h:107:13: warning: ‘bool mozilla::tls::create(mozilla::tls::key*)’ defined but not used [-Wunused-function],pausa,normal,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
08a8753bf7eff533adaaafef1ac4381b76821561583fc47a7575b1745d248b06,Can't look around in Google Maps' Street View,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
ee7f2eda665d9e63a2e8d15c8dd30c82123e1fd21937ac6817c8262c49415a7e,aria-required attribute on file input not read by JAWS,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
0a6a27d95d8631292f8c0291dd2e7fda440ab4b6980cc8d3d7208d521ce2238b,[Browser] crash when showing text entry prompter,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
9954363959fe20196d514c4871085a2f5e805d6a7ca589105f7c6faf5e9224b4,Assertion [@ jsinterp.c:5935] when loading XForms document,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
299cc207ad60dd38ae6a66b3308766f6bb86d35f6711e617c6e39704a1cc6093,Range no longer works on the trunk,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
0eb588ffa92d8390744885e32f8c9b737562f378f6eada53b4cefe480a398faa,AssertionFailedException: null argument in BuildConsolePage,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
6b2d268cb45906267168f1de88541cb12e32bbafdc60f633d071953c5b067fe2,layout/reftests/backgrounds has 11 tests that fail on android when we turn browser.tabs.remote=false,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
16d21074d7444a05bc48046246315c7d35ef0410dffd78d79893e4e8ef4459a2,Structural parse mode picks up less information than quick parse mode,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
ac9e40e3f8528fa8a1638d28b4aa6f0e870fa3c4e0f1814e27be8debdd348958,Assertion failure: x->cp >= (gData->cpbegin + cap->index) (ecma_3/RegExp/regress-346090.js),pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
50d2ef31ae8ef096f1e6ba4228819bdfdaa59f46fba7ea36c9b8f87a93995d9c,Graphics driver crash causes images to stop rendering,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
2dd6f3d3960624ee67a2fe9ae4a8b477669609690ad54a1f33f75b9d24fe544c,Infinite-recursion crash setting scriptminsize on <mstyle>,stop,critical,stop,0.95,deepseek_cache,stop,0.75,crewai_cache,stop,0.75,False,stop,0
264a00501b6fd99a06f166f64a776d13f93339f26d242050592fbd4cfc2e56e8,"console.log(""%s"", null); should log ""null""",pausa,normal,play,0.9,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
527906d9b3faa51f4dbddc0f0edf56ecd8060a0130fec27fd1ae36b31018fe83,ShouldRevalidateEntry() in imgLoader.cpp should return false for any data URI,pausa,normal,stop,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
786c1dd04bcd435ff7f95195a5f075662a45dfd80a465d988e7b86ebd4871a59,FF3 RC1 loses SSL certificate exceptions,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
af4f5c14edaf2e8b4341ba31b4aa0b79c7cec24729dc58f4352fd2a24fb27eaa,Device Storage - separate unavailable state into unavailable and  'sharing',pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
3ae13c8d66431f7560b91e241af8bcbb09b1d857ddc59b033463ef4c47b92a6f,Ant Runtime Preference Page. Bug providing property key ending with space,play,minor,pausa,0.7,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
240a6bce342f9e7762e661ec1dec0caac20b353782f99c55924417e64100cff4,Refactoring errorollowing error:,pausa,normal,stop,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
e12e6134c44d2a38c0aa9dd00ebcd3dcbc0d76546e4aa13007122c3c50e95dd6,"After reloading a page with a single contenteditable element, every element on that page is editable",pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
781aba4f60bc9014674505b3ee859a338f601c7a2b9e80e68d7d949c7cd8bea6,[Edit] Binary Compare label is missing,play,trivial,play,0.85,deepseek_cache,play,0.75,crewai_cache,pausa,0.85,True,play,0
50df4849e1e5107a65cb526815710b964adfed4e1988b57c3c221413be0d2234,Classpath resolution taking significantly longer,pausa,major,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
3a766e99381441db9b764479b45571b4bb2f7ea0e41a697e6accbcaf4c851fd1,[Apply Patch] Show matched hunks in Appply Patch wizard,pausa,normal,play,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
82a6b4eaafe5af9acd4814932fa159a69237e3633487b95590b95c6671f5d663,servlet 2.4.0 source bundle is appearing,pausa,normal,pausa,0.6,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
44ce8b782174a468aa471d06b51bb867f9fb807fa47ee6fbd553995d22eef08c,Spelling suggestions creates a zombie compartment,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
ee7142a3feae2c5b4d1c6ed1dfc0828005092b7ae7d75e288bec088b9cfd4add,User/Password is not restored in Network Connection preference page if http proxy is not used,pausa,normal,pausa,0.65,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
eb14f5514805a51eacb0af12e690c6625e796a5a74c268dddf3767ad4945be36,typing in URL autoselects itself if browser.urlbar.clickSelectsAll is set to true,pausa,normal,pausa,0.65,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
5950aeefbcd88f2c08bda690437e3b9d19b8916a81b589219c714026f77217b6,I want to receive mail when: Some attachment data changes,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
2f3a2a2621f1a0a890f23798ea1a827297c40083b74d5ea4f05e08a65a85043e,Use lazy services in Services.jsm,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
27c98ec4585ce1d5b545a4839e354dfc61318d5a588bba20aa7607fe2c0e7fb2,browser/base/content/test/tabview/browser_tabview_bug624265.js | Found a tab after previous test timed out,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
f471e869b897c40970ecad3e7dccffb45b01202fdaad2b20de89900ee099b16a,SellectionListener possible bug,pausa,normal,pausa,0.6,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
d7469d2fc8dbb4b0c26f4f742edd3cf214a8c5998c3d0e85e9bef216685947a4,Wifi worker not connecting to access point on akami,pausa,normal,pausa,0.75,deepseek_api,play,0.75,crewai_cache,stop,0.85,True,play,0
a49d8a8cdbc6d07991e96b689b500e11d6a8366c882434bcd67132b6e1753018,[Generate Getters and Setters] Placing definitions in implementation file works unreliably,pausa,normal,pausa,0.65,deepseek_api,play,0.75,crewai_cache,play,0.75,False,play,0
941d29fd7c4354242b72268ca2f0303df61f9d6a722179067e08233d70a37f64,Add constraint to suppress data channel,pausa,normal,play,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
